Date,00-01,01-02,02-03,03-04,04-05,05-06,06-07,07-08,08-09,09-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-00,Baseload,Peakload
2025-04-11,71.06,66.8,61.78,62.41,62.58,76.75,99.68,111.53,87.31,90.91,92.48,91.59,95.74,102.12,111.32,120.92,127.28,156.41,127.84,165.93,176.85,147.83,130.03,107.72,106.04,114.15
2025-04-12,108.76,105.39,101.84,99.3,100.16,100.3,106.16,101.5,96.54,75.2,51,0,-8.7,-32.66,-24.07,4.04,64.18,109.15,116.3,162.18,209.38,140.17,104.71,82.12,82.21,51.1
2025-04-13,86.61,76.36,70.83,70.41,69.87,73.86,54.18,53.74,12.71,8.43,0,-0.02,-3.17,-18.84,-25.38,-9.93,-0.01,52.2,103.55,133.96,121.28,126.24,104.55,96.25,52.4,21.13
2025-04-14,89.52,84.47,83.81,89.45,90.33,99.8,125.06,152.68,144.12,100.93,80.51,67.23,55.19,54.99,62.02,80.33,92.43,102.94,128.8,229.5,219.43,107.51,87.06,79.46,104.48,99.92
2025-04-15,78.61,81.9,88.92,90.31,91.37,79.75,114.65,114.82,102.73,94.6,66.25,9.69,1.17,2.38,34.74,74.82,93,93.43,108.15,138.04,145.58,112.99,105.95,93.11,84.04,68.25
2025-04-16,89.35,83.68,84.06,84.18,94.32,102.49,123.28,135.71,140.59,85.08,49.41,32.82,17.4,10.41,11.59,46.41,93.77,134.44,118.88,198.7,204.59,121.72,109.99,99.52,94.68,78.29
2025-04-17,96.09,93.38,89.67,90.75,95.68,92.46,136.74,124.08,125.44,93.53,65.79,11.58,-11.92,-18.16,10.3,73.1,86.51,99.64,114.13,131.11,124.05,114.32,104.11,96.69,84.96,65.09
2025-04-18,90.55,81.31,78.72,77.89,93.51,95.79,91.94,86.9,89.21,89.92,89.34,86.18,77.62,67.12,70.03,93.04,105.5,91.47,105.69,127.75,146.17,118.37,108.43,101.29,94.32,91.07
2025-04-19,121.54,103.92,99.53,94.73,98.09,92.4,102,106.86,122.61,94.8,76.09,35.51,0,-2.79,8.87,44.1,79.3,128.47,146.08,130.74,154.53,130.6,112.45,105.1,91.06,71.98
2025-04-20,101.28,101.32,98.07,98.24,98.89,104.63,105.05,88.34,64.86,6.86,-0.67,-28.58,-75.74,-80.58,-51.39,-7.32,0,69.43,120.7,151.83,143.34,134.93,121.79,110.89,61.51,14.12
